# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY (set)
# _SET1_  NGENES = 13
# _SET1_  P-VALUE = 5.78879e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000117748     1   28183035   28276257    318      20  195813     -0.38882       0.5657    8.5598e-14     -0.38882
_SET2_   ENSG00000162511     1   31170316   31265667    314      32  195813      -1.7615      0.94537    8.5709e-14      -1.7615
_SET2_   ENSG00000162522     1   33172486   33275571    202      27  195813      0.69649      0.21048    8.5598e-14      0.69649
_SET2_   ENSG00000134690     1   38123090   38210391    291      25  195813     -0.81348       0.7376    8.5598e-14     -0.81348
_SET2_   ENSG00000142949     1   43955858   44124343    414      21  195813     -0.10107      0.44789    8.5612e-14     -0.10107
_SET2_   ENSG00000142945     1   45170490   45268439    249      28  195813       1.9685     0.018659    8.5709e-14       1.9685
_SET2_   ENSG00000117450     1   45941708   46023719    187      12  195813     -0.11604      0.44549    8.5612e-14     -0.11604
_SET2_   ENSG00000134748     1   52835236   52921511    118      18  195813     -0.49749      0.69601    8.5598e-14     -0.49749
_SET2_   ENSG00000116641     1   62885399   63188969    466      16  195813      0.37195      0.26449    8.5598e-14      0.37195
_SET2_   ENSG00000185483     1   64204693   64682181   1268      85  195813      -0.1001       0.5272    8.5612e-14      -0.1001
_SET2_   ENSG00000116729     1   68529142   68733803    793      84  195813       1.8406     0.033833    8.5709e-14       1.8406
_SET2_   ENSG00000116754     1   70636365   70753735    179      21  195813      0.39157      0.32954    8.5598e-14      0.39157
_SET2_   ENSG00000154027     1   77712736   78060651   1289      81  195813      0.30569      0.37536    8.5598e-14      0.30569
_SET2_   ENSG00000097096     1   85587556   85701729    364      29  195813     -0.66743      0.70138    8.5598e-14     -0.66743
_SET2_   ENSG00000117228     1   89483002   89566043    244      22  195813      0.62453       0.2081    8.5598e-14      0.62453
_SET2_   ENSG00000162645     1   89536815   89651139    279      14  195813      0.86921      0.13184    8.5598e-14      0.86921
_SET2_   ENSG00000137936     1   93992347   94347706   1103      39  195813      0.04745      0.42862    8.5619e-14      0.04745
_SET2_   ENSG00000060718     1  103307023  103609052   1327      40  195813      0.01358      0.43892    8.5619e-14      0.01358
_SET2_   ENSG00000143126     1  109757641  109853372    241      42  195813       7.4233   3.2419e-14    8.5265e-14       7.4233
_SET2_   ENSG00000143106     1  109906653  110004062    149      13  195813       2.0274     0.013105    8.5709e-14       2.0274
_SET2_   ENSG00000184371     1  110417864  110508614    262      43  195813       1.7902     0.029992    8.5709e-14       1.7902
_SET2_   ENSG00000116473     1  112049840  112294313    849      57  195813      -1.2316      0.87412    8.5709e-14      -1.2316
_SET2_   ENSG00000155380     1  113419469  113534635    197      23  195813      0.59492      0.22812    8.5598e-14      0.59492
_SET2_   ENSG00000116748     1  115180719  115273239    214      33  195813        1.002      0.14171    8.5709e-14        1.002
_SET2_   ENSG00000213281     1  115212090  115294515    169      28  195813      0.48276       0.2846    8.5598e-14      0.48276
_SET2_   ENSG00000134253     1  117618682  117700209    197      29  195813      -2.2967      0.98607    8.5709e-14      -2.2967
_SET2_   ENSG00000178096     1  149824440  149907351     84       4  195813      0.34837      0.29344    8.5598e-14      0.34837
_SET2_   ENSG00000118298     1  150194554  150272478    125      12  195813     -0.86106      0.73725    8.5598e-14     -0.86106
_SET2_   ENSG00000163131     1  150667672  150773433    223      15  195813       2.3565    0.0048034    8.5709e-14       2.3565
_SET2_   ENSG00000143437     1  150747181  150884244    229      20  195813       2.4421     0.004335    8.5709e-14       2.4421
_SET2_   ENSG00000213190     1  150995234  151075970    199      27  195813       1.4129     0.069076    8.5709e-14       1.4129
_SET2_   ENSG00000143436     1  151697119  151771040    185      16  195813       2.7617    0.0014402    8.5709e-14       2.7617
_SET2_   ENSG00000197747     1  151920391  152001866    227      16  195813     0.080191      0.39138    8.5612e-14     0.080191
_SET2_   ENSG00000189334     1  153551731  153624462    115      12  195813       1.8504     0.019081    8.5709e-14       1.8504
_SET2_   ENSG00000198837     1  153866977  153954172    126      11  195813       2.0881     0.010451    8.5709e-14       2.0881
_SET2_   ENSG00000143578     1  153905010  153981839     88      13  195813       1.9695     0.016057    8.5709e-14       1.9695
_SET2_   ENSG00000143569     1  154157655  154278986    178      21  195813      0.38623      0.28632    8.5598e-14      0.38623
_SET2_   ENSG00000160691     1  154899774  154981871    117      19  195813       2.7859    0.0020106    8.5709e-14       2.7859
_SET2_   ENSG00000143321     1  156676899  156771717    213      26  195813       1.3956     0.063083    8.5709e-14       1.3956
_SET2_   ENSG00000162728     1  160016360  160095353    200      26  195813      -2.0298      0.96979    8.5709e-14      -2.0298
_SET2_   ENSG00000117090     1  160542890  160652085    379      41  195813     -0.66211      0.71826    8.5598e-14     -0.66211
_SET2_   ENSG00000026751     1  160674037  160759611    215      37  195813       1.5304     0.051694    8.5709e-14       1.5304
_SET2_   ENSG00000162745     1  161917982  162028644    370      60  195813      0.23521      0.39933    8.5626e-14      0.23521
_SET2_   ENSG00000132196     1  162725492  162817607    258      28  195813    -0.056641      0.47708    8.5619e-14    -0.056641
_SET2_   ENSG00000143198     1  165565098  165666033    451      38  195813       1.2904     0.074973    8.5709e-14       1.2904
_SET2_   ENSG00000198771     1  167564330  167710486    532      60  195813     -0.98425      0.82233    8.5598e-14     -0.98425
_SET2_   ENSG00000143147     1  168018997  168141821    249      29  195813        0.753      0.19176    8.5598e-14        0.753
_SET2_   ENSG00000143156     1  169066769  169372205   1159      27  195813       2.0507     0.010825    8.5709e-14       2.0507
_SET2_   ENSG00000117475     1  169302208  169400778    312      22  195813       1.4766     0.048124    8.5709e-14       1.4766
_SET2_   ENSG00000000460     1  169596245  169858221   1176      29  195813     -0.51799       0.6197    8.5598e-14     -0.51799
_SET2_   ENSG00000117592     1  173411405  173492946    189      18  195813     -0.92318      0.77609    8.5598e-14     -0.92318
_SET2_   ENSG00000162783     1  181022638  181094977    229      29  195813      -1.0837      0.83334    8.5709e-14      -1.0837
_SET2_   ENSG00000135862     1  182957595  183149727    747      18  195813       1.8765     0.015119    8.5709e-14       1.8765
_SET2_   ENSG00000150681     1  192092587  192189945    213      25  195813       -1.019      0.80809    8.5709e-14       -1.019
_SET2_   ENSG00000000971     1  196586008  196751634    361      19  195813       1.2385     0.070953    8.5709e-14       1.2385
_SET2_   ENSG00000118200     1  200673686  200864832    542      28  195813      0.62955      0.20972    8.5598e-14      0.62955
_SET2_   ENSG00000081277     1  201217580  201337121    456      33  195813      0.23224      0.35336    8.5626e-14      0.23224
_SET2_   ENSG00000174567     1  204132288  204218220    290      32  195813      0.79548      0.17531    8.5598e-14      0.79548
_SET2_   ENSG00000162889     1  206823289  206942628    331      36  195813       2.4388    0.0056625    8.5709e-14       2.4388
_SET2_   ENSG00000162897     1  207096310  207178970    175      22  195813      0.10492      0.39502    8.5612e-14      0.10492
_SET2_   ENSG00000196352     1  207459853  207569311    224      21  195813      -0.2546      0.52627    8.5598e-14      -0.2546
_SET2_   ENSG00000082497     1  210371144  210454976    192      32  195813       1.5164     0.052559    8.5709e-14       1.5164
_SET2_   ENSG00000143815     1  225554204  225651627    303      30  195813      0.25328      0.35023    8.5598e-14      0.25328
_SET2_   ENSG00000182827     1  226297380  226409431    293      28  195813     -0.27718      0.54793    8.5598e-14     -0.27718
_SET2_   ENSG00000143816     1  228071357  228170599    334      29  195813    -0.078069       0.4764    8.5612e-14    -0.078069
_SET2_   ENSG00000154358     1  228360831  228601577    625      30  195813     -0.29749      0.53791    8.5598e-14     -0.29749
_SET2_   ENSG00000069248     1  229542045  229679103    311      25  195813     -0.64533      0.68191    8.5598e-14     -0.64533
_SET2_   ENSG00000168243     1  235675987  235849054    561      51  195813     -0.11076       0.4971    8.5612e-14     -0.11076
_SET2_   ENSG00000077522     1  236814754  236962931    608      43  195813      0.58691      0.24269    8.5598e-14      0.58691
_SET2_   ENSG00000196208     2   11639242   11817914    521      65  195813       -0.656      0.72663    8.5598e-14       -0.656
_SET2_   ENSG00000084674     2   21189301   21301945    256      31  195813       4.5136   1.6125e-06    8.5265e-14       4.5136
_SET2_   ENSG00000084754     2   26378504   26502594    255      13  195813     -0.10504      0.45329    8.5612e-14     -0.10504
_SET2_   ENSG00000115163     2   26952157   27058935    272      13  195813       2.5827    0.0021499    8.5709e-14       2.5827
_SET2_   ENSG00000138002     2   27632238   27747656    182      13  195813      0.66281      0.18483    8.5598e-14      0.66281
_SET2_   ENSG00000138061     2   38259116   38372044    453      41  195813      -0.9214      0.78815    8.5598e-14      -0.9214
_SET2_   ENSG00000115904     2   39173537   39386486    449      20  195813      0.10025      0.43174    8.5612e-14      0.10025
_SET2_   ENSG00000011566     2   39441407   39699453    584      25  195813      0.72449      0.20851    8.5598e-14      0.72449
_SET2_   ENSG00000115944     2   42525686   42687228    371      24  195813     -0.74816      0.70941    8.5598e-14     -0.74816
_SET2_   ENSG00000171132     2   45843484   46450129   2429     225  195813      0.56125      0.35615    8.5598e-14      0.56125
_SET2_   ENSG00000119729     2   46733945   46845260    303      26  195813     -0.46414      0.61802    8.5598e-14     -0.46414
_SET2_   ENSG00000068724     2   47108296   47338276   1138      81  195813      0.37098      0.34926    8.5598e-14      0.37098
_SET2_   ENSG00000082898     2   61669984   61800761    266      16  195813      0.59302      0.20443    8.5598e-14      0.59302
_SET2_   ENSG00000014641     2   63780743   63869331    166      14  195813     -0.93556      0.76694    8.5598e-14     -0.93556
_SET2_   ENSG00000115946     2   68349976   68438370    183      14  195813      0.19853      0.33333    8.5626e-14      0.19853
_SET2_   ENSG00000163219     2   68871733   69088965    866      59  195813        1.645     0.040291    8.5709e-14        1.645
_SET2_   ENSG00000087338     2   70021774   70143528    235      14  195813       2.0431     0.011023    8.5709e-14       2.0431
_SET2_   ENSG00000135638     2   73108389   73197020     87      16  195813       2.2607    0.0080703    8.5709e-14       2.2607
_SET2_   ENSG00000152291     2   85510147   85590548    273      28  195813     -0.79965      0.74052    8.5598e-14     -0.79965
_SET2_   ENSG00000115486     2   85736846   85823670    281      18  195813       5.5473   4.2174e-09    8.5265e-14       5.5473
_SET2_   ENSG00000168883     2   85794979   85911403    235      36  195813       4.6857   9.2686e-07    8.5265e-14       4.6857
_SET2_   ENSG00000068654     2   86212339   86368278    416      26  195813       1.9692      0.01733    8.5709e-14       1.9692
_SET2_   ENSG00000222040     2   96743707   96816984     69       8  195813     -0.20452      0.49522    8.5626e-14     -0.20452
_SET2_   ENSG00000153094     2  111841955  111961024    290      26  195813       1.5926     0.037946    8.5709e-14       1.5926
_SET2_   ENSG00000115107     2  119946384  120058228    433      47  195813      0.93549      0.14939    8.5598e-14      0.93549
_SET2_   ENSG00000136720     2  128959290  129111151    549      50  195813       1.2495     0.088563    8.5709e-14       1.2495
_SET2_   ENSG00000121966     2  136836919  136910735    114      15  195813       1.2282     0.079911    8.5709e-14       1.2282
_SET2_   ENSG00000115919     2  143600067  143834890    634      39  195813      -2.7383      0.99547    8.5709e-14      -2.7383
_SET2_   ENSG00000177519     2  154298852  154370322    158      30  195813      0.64247      0.23458    8.5598e-14      0.64247
_SET2_   ENSG00000054219     2  160593362  160796260    731      40  195813       2.0593     0.013329    8.5709e-14       2.0593
_SET2_   ENSG00000082438     2  165475134  165735189    736      43  195813      0.83142      0.16717    8.5598e-14      0.83142
_SET2_   ENSG00000128708     2  172743958  172883599    363      28  195813     -0.23152      0.54151    8.5626e-14     -0.23152
_SET2_   ENSG00000115966     2  175901978  176068110    411      25  195813      -1.1298      0.84712    8.5709e-14      -1.1298
_SET2_   ENSG00000128710     2  176938518  177019670    183      37  195813      -1.5788      0.93584    8.5709e-14      -1.5788
_SET2_   ENSG00000115232     2  182286929  182435914    424      42  195813       1.2976       0.0773    8.5709e-14       1.2976
_SET2_   ENSG00000163002     2  183947241  184061408    605      24  195813     -0.16412      0.48971    8.5626e-14     -0.16412
_SET2_   ENSG00000138448     2  187419792  187580628    282      25  195813       1.9901     0.015027    8.5709e-14       1.9901
_SET2_   ENSG00000138449     2  190390305  190483484    188      23  195813    -0.093614      0.47446    8.5612e-14    -0.093614
_SET2_   ENSG00000115541     2  198329718  198403181     75       8  195813      0.60237      0.20128    8.5598e-14      0.60237
_SET2_   ENSG00000138356     2  201415591  201576787    457      45  195813     -0.30175      0.57364    8.5598e-14     -0.30175
_SET2_   ENSG00000082153     2  201640317  201723569    147      18  195813      0.28579      0.32519    8.5598e-14      0.28579
_SET2_   ENSG00000115993     2  202206930  202351302    284      18  195813      -1.9195      0.95615    8.5709e-14      -1.9195
_SET2_   ENSG00000155760     2  202864310  202938160    211      25  195813        -1.08       0.8213    8.5709e-14        -1.08
_SET2_   ENSG00000178562     2  204536198  204638635    288      25  195813      0.11936      0.40623    8.5612e-14      0.11936
_SET2_   ENSG00000118257     2  206511714  206697857    426      79  195813      0.66894      0.25505    8.5598e-14      0.66894
_SET2_   ENSG00000138376     2  215555370  215709428    706      45  195813      -1.0074      0.81234    8.5709e-14      -1.0074
_SET2_   ENSG00000138363     2  216141540  216249487    371      27  195813      0.55757      0.22984    8.5598e-14      0.55757
_SET2_   ENSG00000115414     2  216190163  216335895    467      39  195813       2.4019    0.0053129    8.5709e-14       2.4019
_SET2_   ENSG00000116106     2  222247747  222473922    596      46  195813      -1.4507       0.9053    8.5709e-14      -1.4507
_SET2_   ENSG00000135919     2  224804829  224939036    456      41  195813      0.17802      0.37956    8.5626e-14      0.17802
_SET2_   ENSG00000187957     2  230187345  230614274   1558     109  195813      0.71605      0.24962    8.5598e-14      0.71605
_SET2_   ENSG00000163295     2  233285833  233359742    364      34  195813     0.063168      0.42017    8.5612e-14     0.063168
_SET2_   ENSG00000242366     2  234633894  234716945    321      43  195813   -0.0022516      0.46439    8.5619e-14   -0.0022516
_SET2_   ENSG00000150995     3    4500032    4924524   1541     150  195813      0.34686      0.41586    8.5598e-14      0.34686
_SET2_   ENSG00000134107     3    4985801    5062008    273      35  195813      0.26297      0.35864    8.5598e-14      0.26297
_SET2_   ENSG00000196220     3    8987275    9439737   1492     173  195813      -2.0762      0.98771    8.5709e-14      -2.0762
_SET2_   ENSG00000163520     3   13538824   13714922    714      67  195813      0.65888      0.23848    8.5598e-14      0.65888
_SET2_   ENSG00000151090     3   24123651   24571773   1406     142  195813       1.0355      0.18209    8.5709e-14       1.0355
_SET2_   ENSG00000151092     3   25725435   25866530    216      13  195813     -0.13429      0.48404    8.5626e-14     -0.13429
_SET2_   ENSG00000170293     3   32245171   32446817    789     102  195813     -0.10428      0.56139    8.5612e-14     -0.10428
_SET2_   ENSG00000180432     3   42862497   42952633    244      29  195813     -0.79145      0.74566    8.5598e-14     -0.79145
_SET2_   ENSG00000249992     3   45230958   45302770    429      25  195813     -0.73066      0.71887    8.5598e-14     -0.73066
_SET2_   ENSG00000172037     3   49123547   49205551     83      13  195813      0.92526      0.14106    8.5598e-14      0.92526
_SET2_   ENSG00000173402     3   49471146   49608048    208      18  195813       3.6146   6.7302e-05    8.5709e-14       3.6146
_SET2_   ENSG00000114378     3   50302320   50384812     94      19  195813      0.59821      0.27971    8.5598e-14      0.59821
_SET2_   ENSG00000114861     3   70968844   71668140   1529     126  195813       1.3549     0.099143    8.5709e-14       1.3549
_SET2_   ENSG00000163602     3   72385976   72531069    314      38  195813       1.3344      0.07497    8.5709e-14       1.3344
_SET2_   ENSG00000185565     3  115486235  117751095   6964     317  195813     -0.30881      0.68232    8.5598e-14     -0.30881
_SET2_   ENSG00000180353     3  121315246  121414774    267      28  195813      0.54219      0.24186    8.5598e-14      0.54219
_SET2_   ENSG00000065485     3  122750909  122979074    738      58  195813      -1.6842      0.94491    8.5709e-14      -1.6842
_SET2_   ENSG00000163884     3  126026478  126111285    260      29  195813        -2.23      0.98104    8.5709e-14        -2.23
_SET2_   ENSG00000179348     3  128163270  128247028    309      45  195813       0.1376       0.4153    8.5626e-14       0.1376
_SET2_   ENSG00000163902     3  128303817  128434918    451      24  195813       1.2893     0.066383    8.5709e-14       1.2893
_SET2_   ENSG00000129071     3  129114787  129193878    188      11  195813       -1.051      0.82064    8.5709e-14       -1.051
_SET2_   ENSG00000114107     3  138178186  138348380    320      14  195813       2.4668    0.0031663    8.5709e-14       2.4668
_SET2_   ENSG00000175054     3  142133077  142332668    464      22  195813      0.14813      0.36588    8.5626e-14      0.14813
_SET2_   ENSG00000114200     3  165455692  165590260    526      24  195813      0.51901         0.25    8.5598e-14      0.51901
_SET2_   ENSG00000008952     3  169649423  169751161    263      17  195813      0.15973      0.35391    8.5626e-14      0.15973
_SET2_   ENSG00000144959     3  172313039  172464008    512      58  195813    -0.013385      0.47194    8.5619e-14    -0.013385
_SET2_   ENSG00000172667     3  178700011  178825067    261      24  195813      0.26914      0.33503    8.5598e-14      0.26914
_SET2_   ENSG00000058063     3  182476288  182674423    409      19  195813       2.2537    0.0066897    8.5709e-14       2.2537
_SET2_   ENSG00000163872     3  183380606  183565413    429      26  195813    0.0010511      0.41682    8.5619e-14    0.0010511
_SET2_   ENSG00000114867     3  183997283  184088146    188      33  195813      -1.3522       0.8965    8.5709e-14      -1.3522
_SET2_   ENSG00000181092     3  186525463  186611252    260      42  195813      -2.5621      0.99334    8.5709e-14      -2.5621
_SET2_   ENSG00000004468     4   15744898   15889853    421      32  195813     -0.35175      0.58215    8.5598e-14     -0.35175
_SET2_   ENSG00000109805     4   17777525   17881485    188      15  195813      0.95822      0.13356    8.5598e-14      0.95822
_SET2_   ENSG00000178177     4   17807822   18058499    602      19  195813       1.6336     0.034579    8.5709e-14       1.6336
_SET2_   ENSG00000168214     4   26130077   26471541    718      59  195813      0.21579      0.37638    8.5626e-14      0.21579
_SET2_   ENSG00000250254     4   37927056   37997746    245      40  195813      0.22083      0.37552    8.5626e-14      0.22083
_SET2_   ENSG00000134853     4   55060264   55199414    358      26  195813     -0.30779      0.54728    8.5598e-14     -0.30779
_SET2_   ENSG00000128052     4   55909644   56026756    353      46  195813       1.1821     0.098234    8.5709e-14       1.1821
_SET2_   ENSG00000128059     4   57224528   57336781    326      21  195813      0.38626      0.28046    8.5598e-14      0.38626
_SET2_   ENSG00000047315     4   57808888   57932334    500      37  195813       2.5725    0.0032451    8.5709e-14       2.5725
_SET2_   ENSG00000196620     4   69477348   69571346    104      15  195813       0.5969      0.22856    8.5598e-14       0.5969
_SET2_   ENSG00000138768     4   76614777   76770382    385      21  195813     -0.55797      0.63414    8.5598e-14     -0.55797
_SET2_   ENSG00000145284     4   83515692   83755010   1032      53  195813    -0.063089      0.47714    8.5612e-14    -0.063089
_SET2_   ENSG00000118785     4   88861819   88939562    270      25  195813     -0.93714      0.78006    8.5598e-14     -0.93714
_SET2_   ENSG00000109534     4  110701666  110780893    214      20  195813     -0.27934      0.55157    8.5598e-14     -0.27934
_SET2_   ENSG00000164093     4  111503579  111598279    152      17  195813      0.64709      0.20521    8.5598e-14      0.64709
_SET2_   ENSG00000142731     4  128767016  128855350    130      15  195813        1.832     0.031985    8.5709e-14        1.832
_SET2_   ENSG00000109458     4  144222915  144430721    409      39  195813        2.491    0.0045283    8.5709e-14        2.491
_SET2_   ENSG00000151611     4  146504415  146616187    304      29  195813       2.7101    0.0021736    8.5709e-14       2.7101
_SET2_   ENSG00000137460     4  153822504  153935848    324      51  195813       -0.932        0.807    8.5598e-14       -0.932
_SET2_   ENSG00000109586     4  174054904  174280118    517      34  195813      0.44595      0.28569    8.5598e-14      0.44595
_SET2_   ENSG00000164120     4  175376328  175479305    388      46  195813     -0.49549      0.65537    8.5598e-14     -0.49549
_SET2_   ENSG00000173320     4  184739584  184979679    662      85  195813      0.96997      0.16309    8.5598e-14      0.96997
_SET2_   ENSG00000113569     5   37253239   37406283    273      18  195813        -1.27      0.86388    8.5709e-14        -1.27
_SET2_   ENSG00000153071     5   39336780   39497402    558      50  195813      -1.1255      0.84958    8.5709e-14      -1.1255
_SET2_   ENSG00000164509     5   55112207   55253678    353      45  195813      -1.2365      0.87988    8.5709e-14      -1.2365
_SET2_   ENSG00000049167     5   60134658   60275900    374      22  195813    -0.033727      0.43408    8.5619e-14    -0.033727
_SET2_   ENSG00000145740     5   68354473   68461896    316      24  195813      0.54155      0.22581    8.5598e-14      0.54155
_SET2_   ENSG00000134058     5   68495668   68608250    300      13  195813       1.2804     0.059878    8.5709e-14       1.2804
_SET2_   ENSG00000085231     5   68611811   68700840    136      12  195813       1.2345     0.071713    8.5709e-14       1.2345
_SET2_   ENSG00000049860     5   73900848   74053472    413      53  195813       1.1668      0.10714    8.5709e-14       1.1668
_SET2_   ENSG00000164251     5   76079758   76166140    264      28  195813       2.6269    0.0026137    8.5709e-14       2.6269
_SET2_   ENSG00000131730     5   80494104   80597216    274      24  195813     -0.29342       0.5618    8.5598e-14     -0.29342
_SET2_   ENSG00000038427     5   82732284   82913122    544      49  195813      -1.5815      0.92855    8.5709e-14      -1.5815
_SET2_   ENSG00000175745     5   92884043   92965321     88      17  195813     0.081403      0.45599    8.5612e-14     0.081403
_SET2_   ENSG00000153922     5   98155908   98297240    305      21  195813     0.036797      0.42375    8.5619e-14     0.036797
_SET2_   ENSG00000134982     5  112008195  112216936    614      30  195813      0.40679      0.27582    8.5598e-14      0.40679
_SET2_   ENSG00000134970     5  114914205  115003689    279      13  195813      -1.3179       0.8516    8.5709e-14      -1.3179
_SET2_   ENSG00000145779     5  118569387  118770383    642      52  195813       1.7905     0.031306    8.5709e-14       1.7905
_SET2_   ENSG00000064651     5  127384458  127560380    297      18  195813      0.20072       0.3487    8.5626e-14      0.20072
_SET2_   ENSG00000197375     5  131670444  131766306    283      22  195813       1.1614     0.088484    8.5709e-14       1.1614
_SET2_   ENSG00000152700     5  133901834  134019961    220      34  195813      0.53123      0.31864    8.5598e-14      0.53123
_SET2_   ENSG00000164615     5  134039191  134122847    137      21  195813     -0.61704      0.77419    8.5598e-14     -0.61704
_SET2_   ENSG00000069011     5  134328425  134405503    205      24  195813       -1.047      0.81411    8.5709e-14       -1.047
_SET2_   ENSG00000145839     5  135192935  135266516    316      34  195813       1.3584     0.085777    8.5709e-14       1.3584
_SET2_   ENSG00000112984     5  137479408  137558404    104      16  195813      0.62177      0.22124    8.5598e-14      0.62177
_SET2_   ENSG00000094880     5  137488339  137584032    146      20  195813      0.44228      0.28088    8.5598e-14      0.44228
_SET2_   ENSG00000158402     5  137585954  137709044    268      24  195813       1.3593     0.063913    8.5709e-14       1.3593
_SET2_   ENSG00000120738     5  137766179  137840004    193      24  195813      0.44182      0.27338    8.5598e-14      0.44182
_SET2_   ENSG00000156475     5  145932936  146499347   1344      81  195813     -0.94035      0.82318    8.5598e-14     -0.94035
_SET2_   ENSG00000127743     5  148715887  148818765    313      40  195813      0.52875      0.26056    8.5598e-14      0.52875
_SET2_   ENSG00000155850     5  149305300  149408018    231      30  195813       1.8638     0.023064    8.5709e-14       1.8638
_SET2_   ENSG00000182578     5  149397854  149527935    379      53  195813       1.9697     0.020661    8.5709e-14       1.9697
_SET2_   ENSG00000070808     5  149564054  149704854    381      54  195813     -0.32251       0.5982    8.5598e-14     -0.32251
_SET2_   ENSG00000070814     5  149702202  149814871    250      31  195813       0.4299      0.29839    8.5598e-14       0.4299
_SET2_   ENSG00000198624     5  150525613  150638706    450      58  195813     -0.60201       0.7037    8.5598e-14     -0.60201
_SET2_   ENSG00000196743     5  150556711  150685001    509      53  195813     -0.34089      0.59958    8.5598e-14     -0.34089
_SET2_   ENSG00000072571     5  162852209  162953947    231      29  195813     -0.96808      0.80029    8.5598e-14     -0.96808
_SET2_   ENSG00000183072     5  172624112  172697360    181      29  195813       1.9947     0.016477    8.5709e-14       1.9947
_SET2_   ENSG00000120149     5  174116536  174192896    259      40  195813     -0.33498      0.59599    8.5598e-14     -0.33498
_SET2_   ENSG00000175416     5  175784456  175878570    202      34  195813      -1.5173      0.92359    8.5709e-14      -1.5173
_SET2_   ENSG00000145911     5  177505444  177588088    264      28  195813     0.013126       0.4379    8.5619e-14     0.013126
_SET2_   ENSG00000198721     6    4080923    4170831    286      29  195813      -0.3476       0.5835    8.5598e-14      -0.3476
_SET2_   ENSG00000124491     6    6109318    6356246   1017     110  195813     -0.30668       0.6364    8.5598e-14     -0.30668
