# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2 (set)
# _SET1_  NGENES = 58
# _SET1_  P-VALUE = 7.74957e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000091651    16   46688555   46767306     12       2  221943     0.069689      0.37461    1.1612e-13     0.069689
_SET1_   ENSG00000039068    16   68736128   68904451    132      13  233909       1.3421     0.047511    1.1613e-13       1.3421
_SET1_   ENSG00000136450    17   56045721   56119707     32       4  215287      0.99627      0.16271    1.1613e-13      0.99627
_SET1_   ENSG00000089685    17   76175267   76256717     72      16  207183      0.60185      0.34991    1.1613e-13      0.60185
_SET1_   ENSG00000171298    17   78040355   78128678     68      11  214701      -1.7302      0.96178    1.1613e-13      -1.7302
_SET1_   ENSG00000167088    18   19157228   19245417     19       2  235416     -0.26947      0.40521    1.1613e-13     -0.26947
_SET1_   ENSG00000198028    19    9542183    9644283     59       5  220968      0.33644      0.31658    1.1613e-13      0.33644
_SET1_   ENSG00000142252    19   45547453   45629782     36       6  238039       1.3807     0.031874    1.1613e-13       1.3807
_SET1_   ENSG00000105550    19   49223816   49296587     45       7  205062       1.9409      0.03251    1.1613e-13       1.9409
_SET1_   ENSG00000101405    20    3017266    3088163     45      16  185019      0.64811      0.41748    1.1613e-13      0.64811
_SET1_   ENSG00000101335    20   35134887   35213228      9       4  197169      -1.1002      0.88432    1.1613e-13      -1.1002
_SET1_   ENSG00000141959    21   45684934   45782259     64      15  222318      0.55335      0.28436    1.1613e-13      0.55335
_SET1_   ENSG00000185651    22   21868736   22013323     54       4  232712       2.9322   0.00050656    1.1591e-13       2.9322
