# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = PID_BETA_CATENIN_NUC_PATHWAY (set)
# _SET1_  NGENES = 68
# _SET1_  P-VALUE = 3.41692e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000205250    16   67191072   67267821    126      22  59957     -0.38573      0.41809    1.8263e-14     -0.38573
_SET1_   ENSG00000196155    16   67276413   67358402    126      24  59957     -0.12811      0.29879    1.8291e-14     -0.12811
_SET1_   ENSG00000185156    17    8665436    8737667    279      41  59957      0.34048      0.10339    1.8263e-14      0.34048
_SET1_   ENSG00000108272    17   34913228   34992235    199      26  59957      0.87734      0.03825    1.8319e-14      0.87734
_SET1_   ENSG00000011052    17   49195951   49284105    273      27  59957      0.25293      0.13611    1.8263e-14      0.25293
_SET1_   ENSG00000108669    17   76635130   76813379    507      30  59957       2.4217   0.00070599    1.8208e-14       2.4217
_SET1_   ENSG00000124459    19   44381781   44474430    355      29  59957    0.0097284      0.18914    1.8289e-14    0.0097284
_SET1_   ENSG00000221923    19   52838170   52924048    349      43  59957      0.48437     0.082365    1.8263e-14      0.48437
_SET1_   ENSG00000130702    20   60848011   60977368    572      41  59957      0.85461     0.049501    1.8319e-14      0.85461
_SET1_   ENSG00000156261    21   30393126   30481118    199      26  59957       1.0571     0.026727    1.8208e-14       1.0571
_SET1_   ENSG00000138942    22   31521168   31638005    347      43  59957     -0.20116      0.27451    1.8291e-14     -0.20116
