# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG (set)
# _SET1_  NGENES = 25
# _SET1_  P-VALUE = 4.18101e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000125637     2  113879902  114001973    118      20  204402       5.5627        5e-10             0       5.5627
_SET2_   ENSG00000115415     2  191794084  191920686     93      17  204402      -1.2747      0.77316   -2.2204e-16      -1.2747
_SET2_   ENSG00000179674     3  160359948  160431233     69       7  204402      -0.4206      0.45627   -1.1102e-16      -0.4206
_SET2_   ENSG00000163882     3  184044506  184121384     34      13  204402       2.2911    0.0023491             0       2.2911
_SET2_   ENSG00000196083     3  190196840  190410843    227      44  204402      0.11801      0.26905    -1.249e-16      0.11801
_SET2_   ENSG00000156234     4   78397907   78567988     67      18  204402      -1.6043      0.86246   -2.2204e-16      -1.6043
_SET2_   ENSG00000109471     4  123337625  123412880     34       6  204402      0.31457      0.20167   -1.1102e-16      0.31457
_SET2_   ENSG00000164400     5  131374483  131446859     57       7  204402       1.5678     0.017935   -2.2204e-16       1.5678
_SET2_   ENSG00000112041     6   35430651   35515715     56      12  204402      0.34085      0.19216   -1.1102e-16      0.34085
_SET2_   ENSG00000171453     6   43442440   43532323     26       4  204402      0.87329     0.096818   -1.1102e-16      0.87329
_SET2_   ENSG00000136238     7    6379154    6478608     68      10  204402       1.2599     0.036984   -2.2204e-16       1.2599
_SET2_   ENSG00000136244     7   22730503   22806621    112      15  204402       6.2317   6.1523e-12             0       6.2317
_SET2_   ENSG00000147669     8  101127812  101201230     47       3  204402     -0.42559      0.47085   -1.1102e-16     -0.42559
_SET2_   ENSG00000169398     8  141632999  142047315    212       6  204402       1.7604    0.0095166   -2.2204e-16       1.7604
_SET2_   ENSG00000137054     9   37450932   37538694    103       9  204402     -0.18665      0.37581   -1.3878e-16     -0.18665
_SET2_   ENSG00000107485    10    8060567    8152161     80      19  204402     -0.91562      0.64782   -1.1102e-16     -0.91562
_SET2_   ENSG00000177700    11     802356     877545     22       5  204402      0.37053      0.18167   -1.1102e-16      0.37053
_SET2_   ENSG00000110944    12   56697663   56769193     16       2  204402       2.3756    0.0037824             0       2.3756
_SET2_   ENSG00000186184    13   28159903   28276548    142      20  204402      0.83674     0.082844   -1.1102e-16      0.83674
_SET2_   ENSG00000183087    13  114488522  114602046      6       4  204402     -0.35303      0.42097   -1.1102e-16     -0.35303
_SET2_   ENSG00000165527    14   50324810   50396490     16       2  204402       0.2753      0.23837   -1.1102e-16       0.2753
_SET2_   ENSG00000131981    14   55555828   55647126     40       4  204402      -1.2227      0.76046   -2.2204e-16      -1.2227
_SET2_   ENSG00000185338    16   11313262   11385036     71      12  204402      0.12845      0.25027   -1.3878e-16      0.12845
_SET2_   ENSG00000197943    16   81737702   82026899    296      63  204402       3.2483   0.00010045             0       3.2483
_SET2_   ENSG00000177885    17   73279157   73436790     78       6  204402       1.8385    0.0099901   -2.2204e-16       1.8385
_SET2_   ENSG00000184557    17   76317864   76391158     33      14  204402       2.6961   0.00060456             0       2.6961
_SET2_   ENSG00000099817    19    1051594    1130598     58      14  204402       1.7909    0.0097089   -2.2204e-16       1.7909
_SET2_   ENSG00000100030    22   22073789   22256970    102      11  204402     -0.14647       0.3482   -1.3878e-16     -0.14647
_SET2_   ENSG00000100142    22   38313614   38472922     47       4  204402      0.59607       0.1335   -1.1102e-16      0.59607

# _SET3_  VARIABLE = WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME (set)
# _SET3_  NGENES = 50
# _SET3_  P-VALUE = 1.9081e-06
_SET3_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   ENSG00000197747     1  151920391  152001866     78       6  204402      -1.4892      0.83856   -2.2204e-16      -1.4892
_SET3_   ENSG00000143226     1  161440220  161528803     57       9  204402       1.9371    0.0067457   -2.2204e-16       1.9371
_SET3_   ENSG00000072694     1  161516101  161683444     57      15  204402    0.0019371      0.29809    -1.288e-16    0.0019371
_SET3_   ENSG00000144381     2  198316305  198416461     21       3  204402       1.8497    0.0091915   -2.2204e-16       1.8497
_SET3_   ENSG00000132155     3   12590100   12740725     97      11  204402      0.82438     0.085465   -1.1102e-16      0.82438
_SET3_   ENSG00000168036     3   41201328   41336587     95       9  204402      0.60249      0.12565   -1.1102e-16      0.60249
_SET3_   ENSG00000121552     3  122009091  122095819     85      14  204402       1.1483      0.04666   -2.2204e-16       1.1483
_SET3_   ENSG00000163950     4    1659527    1749282     59       9  204402     -0.83983      0.62101   -1.1102e-16     -0.83983
_SET3_   ENSG00000163623     4   85378140   85454603     42       8  204402       2.2497      0.00279             0       2.2497
_SET3_   ENSG00000152595     4   88707563   88802969    149      21  204402     -0.19774      0.36502   -1.3878e-16     -0.19774
_SET3_   ENSG00000137462     4  154587652  154661851     70      10  204402     -0.22843      0.37983   -1.3878e-16     -0.22843
_SET3_   ENSG00000164362     5    1218262    1330184     42      14  204402     0.085582       0.2644    -1.249e-16     0.085582
_SET3_   ENSG00000188175     7   92782899   92890837     59      10  204402      0.30543      0.21933   -1.1102e-16      0.30543
_SET3_   ENSG00000253958     8    8524448    8596616    105      12  204402        4.823   4.0046e-08             0        4.823
_SET3_   ENSG00000147324     8    8605864    8786155    221      26  204402       5.3522   1.5769e-09             0       5.3522
_SET3_   ENSG00000104626     8    8824657    9009256    259      20  204402       6.5129   5.6343e-13             0       6.5129
_SET3_   ENSG00000173281     8    8958765    9044084     86      12  204402       6.0906   1.6045e-11             0       6.0906
_SET3_   ENSG00000173273     8    9378424    9674856    264      12  204402       6.0152   2.0232e-11             0       6.0152
_SET3_   ENSG00000175806     8    9876778   10321401    759      44  204402       7.5014   5.0493e-17             0       7.5014
_SET3_   ENSG00000184647     8   10348056   10446676    124      16  204402       2.2563    0.0024913             0       2.2563
_SET3_   ENSG00000183638     8   10428859   10604697    170      33  204402       6.3398   3.4529e-12             0       6.3398
_SET3_   ENSG00000171060     8   10495147   10593103     88      17  204402       6.1645    1.039e-11             0       6.1645
_SET3_   ENSG00000254093     8   10587473   10732394    241      18  204402       4.8275   2.8969e-08             0       4.8275
_SET3_   ENSG00000171044     8   10718555   11093875    406      24  204402       6.1388   4.7001e-12             0       6.1388
_SET3_   ENSG00000104643     8   11106925   11220646    120       9  204402       5.8262   8.5901e-11             0       5.8262
_SET3_   ENSG00000177710     8   11153397   11224717     67       5  204402       5.2241   4.4204e-09             0       5.2241
_SET3_   ENSG00000154319     8   11243972   11367224    157      21  204402       5.5711   4.3992e-10             0       5.5711
_SET3_   ENSG00000136573     8   11316510   11457113    191      18  204402       6.0246   1.9652e-11             0       6.0246
_SET3_   ENSG00000136574     8   11499468   11652511    206      36  204402       7.0335   1.9873e-14             0       7.0335
_SET3_   ENSG00000154328     8   11592148   11679855    136      22  204402       6.8412   7.6663e-14             0       6.8412
_SET3_   ENSG00000079459     8   11618082   11731818    138      22  204402       5.5652        5e-10             0       5.5652
_SET3_   ENSG00000164733     8   11665033   11761957     83      14  204402       5.7932   1.1398e-10             0       5.7932
_SET3_   ENSG00000205884     8   11796446   11867108     78      10  204402       5.6546    2.793e-10             0       5.6546
_SET3_   ENSG00000205883     8   11804830   11877099     68      10  204402       5.4022   1.3573e-09             0       5.4022
_SET3_   ENSG00000205882     8   11815692   11888821     59       9  204402       5.1108   7.8666e-09             0       5.1108
_SET3_   ENSG00000003987     8   17120539   17306037    278      29  204402     -0.86438      0.61048   -1.1102e-16     -0.86438
_SET3_   ENSG00000168487     8   21987249   22104839     45      19  204402      -1.0386      0.69751   -2.2204e-16      -1.0386
_SET3_   ENSG00000147601     8   73886099   73995357     80       8  204402      0.21309      0.22444   -1.3878e-16      0.21309
_SET3_   ENSG00000136869     9  120431610  120514149     96      15  204402       1.3201     0.031971   -2.2204e-16       1.3201
_SET3_   ENSG00000166224    10   72540717   72675930    156      22  204402      0.53975      0.14507   -1.1102e-16      0.53975
_SET3_   ENSG00000117984    11    1738982    1820222     41       8  204402      -1.1014      0.71573   -2.2204e-16      -1.1014
_SET3_   ENSG00000137497    11   71678910   71826739     82       4  204402     -0.12454      0.46557    -1.249e-16     -0.12454
_SET3_   ENSG00000187778    12   49915327   49996936     44       4  204402     -0.42299      0.51044   -1.1102e-16     -0.42299
_SET3_   ENSG00000089225    12  114756736  114881247    175      28  204402     0.051571      0.27758   -1.3184e-16     0.051571
_SET3_   ENSG00000139505    13   25767307   25897147     92      14  204402     -0.98831      0.69787   -1.1102e-16     -0.98831
_SET3_   ENSG00000139515    13   28459157   28535368     52       8  204402      0.23099       0.2225   -1.3878e-16      0.23099
_SET3_   ENSG00000103126    16     302440     437673     72      15  204402       1.9209    0.0069366   -2.2204e-16       1.9209
_SET3_   ENSG00000102882    16   30090426   30169827     15       3  204402      -1.1499      0.73459   -2.2204e-16      -1.1499
_SET3_   ENSG00000181856    17    7149986    7226576     33       7  204402      0.16659      0.23993   -1.3878e-16      0.16659
_SET3_   ENSG00000100030    22   22073789   22256970    102      11  204402     -0.14647       0.3482   -1.3878e-16     -0.14647
