# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000149527    1    2322419    2471969    706     111  136267      -2.0016   -3.1086e-15      -2.0016
ENSG00000157881    1    2404972    2493039    357      42  137376      -1.4491   -3.1086e-15      -1.4491
ENSG00000197921    1    2425184    2496684    284      36  138530      -1.1496   -3.1086e-15      -1.1496
ENSG00000157873    1    2452078    2531821    328      31  141331     -0.40535   -2.9976e-15     -0.40535
ENSG00000142606    1    2487078    2599481    404      27  142490     -0.25316   -2.9976e-15     -0.25316
ENSG00000215912    1    2532415    2753286    513      36  135343      -0.5623   -2.9976e-15      -0.5623
ENSG00000169717    1    2903046    2974465    386      19  139143      0.40627   -2.9976e-15      0.40627
ENSG00000142611    1    2950732    3390185   2348     227  136204      -1.1434   -3.1086e-15      -1.1434
ENSG00000130762    1    3335990    3432677    445      48  137941       0.5574   -2.9976e-15       0.5574
ENSG00000162591    1    3371484    3563059    929     121  134940     -0.51346   -2.9976e-15     -0.51346
ENSG00000158109    1    3506566    3581691    342      47  138786     -0.52523   -2.9976e-15     -0.52523
ENSG00000116213    1    3512331    3604325    420      62  136517     -0.59117   -2.9976e-15     -0.59117
ENSG00000078900    1    3534084    3687765    688     104  134229     -0.26649   -2.9976e-15     -0.26649
ENSG00000162592    1    3633962    3723209    510      58  138040       1.2843   -3.1086e-15       1.2843
ENSG00000235169    1    3654352    3727546    443      53  138542       1.6401   -3.1086e-15       1.6401
ENSG00000130764    1    3661784    3748068    551      45  141260       1.8009   -3.1086e-15       1.8009
ENSG00000116198    1    3693645    3808778    871      46  142157       2.1752   -3.1086e-15       2.1752
ENSG00000169598    1    3738845    3836993    710      57  137695       2.7591   -3.1086e-15       2.7591
ENSG00000198912    1    3770689    3851857    487      56  131269       2.6484   -3.1086e-15       2.6484
ENSG00000196581    1    4679792    4887594   1181     140  148658      0.18465   -3.0254e-15      0.18465
ENSG00000131697    1    5887871    6087533    868      56  144041       0.1771   -3.0254e-15       0.1771
ENSG00000069424    1    6016526    6196253    725      94  138904     0.066591   -3.0254e-15     0.066591
ENSG00000116254    1    6126853    6275183    609      73  136571      -1.6225   -3.1086e-15      -1.6225
ENSG00000116251    1    6206329    6304449    357      48  135813     0.084391   -3.0254e-15     0.084391
ENSG00000158286    1    6230535    6316359    286      41  134392         0.61   -2.9976e-15         0.61
ENSG00000116237    1    6246253    6331032    298      40  134107       1.1733   -3.1086e-15       1.1733
ENSG00000173673    1    6269252    6340638    269      37  132464       1.4736   -3.1086e-15       1.4736
ENSG00000158292    1    6272406    6356035    317      46  134865       1.5634   -3.1086e-15       1.5634
ENSG00000097021    1    6289329    6489451    896      49  142944       1.3336   -3.1086e-15       1.3336
ENSG00000069812    1    6437478    6519730    327      21  145882      0.28165   -2.9976e-15      0.28165
ENSG00000187017    1    6449848    6556430    404      34  142734     -0.11747   -3.0254e-15     -0.11747
ENSG00000215788    1    6486211    6561255    256      30  139662     -0.58461   -2.9976e-15     -0.58461
ENSG00000171680    1    6491152    6615121    478      50  141624       0.3296   -2.9976e-15       0.3296
ENSG00000162408    1    6546407    6649595    405      29  141615       1.0776   -3.1086e-15       1.0776
ENSG00000173662    1    6580241    6674817    335      42  142256       1.9149   -3.1086e-15       1.9149
ENSG00000204859    1    6605061    6684340    265      38  139861         2.45   -3.1086e-15         2.45
ENSG00000162413    1    6615784    6709667    296      45  137883       2.5889   -3.1086e-15       2.5889
ENSG00000116273    1    6638745    6719093    260      35  136811       2.5428   -3.1086e-15       2.5428
ENSG00000041988    1    6649926    6730646    272      30  137517       2.4513   -3.1086e-15       2.4513
ENSG00000007923    1    6659228    6796984    444      35  136090       1.8953   -3.1086e-15       1.8953
ENSG00000171735    1    6810384    7864766   4177     286  143441    -0.003888   -3.0223e-15    -0.003888
ENSG00000049245    1    7796329    7876492    329      41  146673        2.499   -3.1086e-15        2.499
ENSG00000049246    1    7809380    7940237    613      43  148842       1.9167   -3.1086e-15       1.9167
ENSG00000049247    1    7868143    7948572    417      45  151017       1.9203   -3.1086e-15       1.9203
ENSG00000049249    1    7944907    8035926    339      41  142449       1.6012   -3.1086e-15       1.6012
ENSG00000116288    1    7979351    8080565    279      34  139395       1.8901   -3.1086e-15       1.8901
ENSG00000116285    1    8029464    8121368    220      28  141358        1.991   -3.1086e-15        1.991
ENSG00000162426    1    8342886    8439227    331      43  141584      -2.5392   -3.1086e-15      -2.5392
ENSG00000142599    1    8377457    8912702   1245      53  140218      0.47722   -2.9976e-15      0.47722
ENSG00000074800    1    8886061    8974308    290      37  140588      -1.0021   -3.1086e-15      -1.0021
ENSG00000131686    1    8970926    9070151    510      84  144431    -0.044236   -3.0254e-15    -0.044236
ENSG00000197241    1    9028359    9121404    410      82  141722      0.20342   -3.0254e-15      0.20342
ENSG00000142583    1    9060166    9183537    610      57  143409    -0.063753   -3.0254e-15    -0.063753
ENSG00000180758    1    9125364    9224229    435      54  142617       0.1603   -3.0254e-15       0.1603
ENSG00000049239    1    9259834    9366396    541      60  145661      -1.5575   -3.1086e-15      -1.5575
ENSG00000171621    1    9317939    9464591    827     104  141759     -0.33045   -2.9976e-15     -0.33045
ENSG00000171612    1    9564541    9680237    328      35  130044     -0.53088   -2.9976e-15     -0.53088
ENSG00000188807    1    9613932    9709935    283      34  130949     -0.83264   -2.9976e-15     -0.83264
ENSG00000171608    1    9676790    9824172    560      62  128980     0.022173   -3.0219e-15     0.022173
ENSG00000171603    1    9754084    9919584    594      39  129593     0.022899   -3.0219e-15     0.022899
ENSG00000178585    1    9873334   10005394    403      69  133574     -0.57488   -2.9976e-15     -0.57488
ENSG00000162441    1    9947173   10038465    248      46  136940      0.21262   -3.0254e-15      0.21262
ENSG00000173614    1    9968486   10080559    306      27  140767      0.92067   -2.9976e-15      0.92067
ENSG00000162444    1   10022264   10111078    246      33  138164       1.4869   -3.1086e-15       1.4869
ENSG00000130939    1   10057890   10276297    731      37  141269       1.1686   -3.1086e-15       1.1686
ENSG00000054523    1   10235863   10476661    928      28  148097      0.56621   -2.9976e-15      0.56621
ENSG00000142657    1   10423649   10515201    340      35  145598      0.38639   -2.9976e-15      0.38639
ENSG00000241563    1   10474776   10546959    239      34  144165     -0.74954   -2.9976e-15     -0.74954
ENSG00000160049    1   10481579   10567583    286      25  145095     -0.78205   -2.9976e-15     -0.78205
ENSG00000142655    1   10497345   10725815    723      67  143539       -1.309   -3.1086e-15       -1.309
ENSG00000130940    1   10661661   10891707    848     129  137856      -1.3042   -3.1086e-15      -1.3042
ENSG00000175262    1   10971528   11077094    477      68  134100     -0.61208   -2.9976e-15     -0.61208
ENSG00000120948    1   11037414   11120796    280      34  132565      0.58286   -2.9976e-15      0.58286
ENSG00000009724    1   11051580   11142290    304      25  134199       1.2747   -3.1086e-15       1.2747
ENSG00000116649    1   11079641   11155081    241      20  139130       1.3417   -3.1086e-15       1.3417
ENSG00000171824    1   11091675   11194938    337      16  140001       1.1156   -3.1086e-15       1.1156
ENSG00000198793    1   11131592   11357564    639      21  136936       1.3947   -3.1086e-15       1.3947
ENSG00000171819    1   11214398   11291038    218      16  134898       1.1674   -3.1086e-15       1.1674
ENSG00000120942    1   11298263   11391106    254      26  134434        2.247   -3.1086e-15        2.247
ENSG00000116661    1   11673424   11750842    318      55  137495     -0.58608   -2.9976e-15     -0.58608
ENSG00000132879    1   11679432   11758384    319      60  136529     -0.58405   -2.9976e-15     -0.58405
ENSG00000116663    1   11689181   11769411    329      62  138011     -0.77806   -2.9976e-15     -0.77806
ENSG00000116670    1   11699537   11786707    356      69  136770     -0.91062   -2.9976e-15     -0.91062
ENSG00000162490    1   11716786   11820914    408      76  139851     -0.73267   -2.9976e-15     -0.73267
ENSG00000177674    1   11761141   11849859    406      60  144188     -0.65974   -2.9976e-15     -0.65974
ENSG00000177000    1   11810780   11901977    510      22  150271      0.49219   -2.9976e-15      0.49219
ENSG00000011021    1   11831207   11938201    638      37  146361      0.87447   -2.9976e-15      0.87447
ENSG00000175206    1   11870766   11943402    418      39  144579      0.89206   -2.9976e-15      0.89206
ENSG00000120937    1   11882521   11953988    400      43  142971      0.96305   -2.9976e-15      0.96305
ENSG00000116685    1   11944648   12021485    407      35  143575       -1.039   -3.1086e-15       -1.039
ENSG00000083444    1   11959262   12070595    502      49  141361     -0.87652   -2.9976e-15     -0.87652
ENSG00000116688    1   12005238   12108571    351      39  142403     -0.16456   -3.0254e-15     -0.16456
ENSG00000116691    1   12044523   12127102    261      36  145261      0.40836   -2.9976e-15      0.40836
ENSG00000120949    1   12088434   12239264    523      95  136362    0.0016922   -3.0223e-15    0.0016922
ENSG00000028137    1   12192060   12304285    448      69  137421     -0.37015   -2.9976e-15     -0.37015
ENSG00000048707    1   12255124   12607099   1108      54  140404       1.5377   -3.1086e-15       1.5377
ENSG00000162496    1   12592939   12712737    636      70  138034     -0.10491   -3.0254e-15     -0.10491
ENSG00000204518    1   12669566   12762097    384      47  130325       1.0394   -3.1086e-15       1.0394
ENSG00000116726    1   12799984   12873049    443      35  125880     -0.20893   -3.0254e-15     -0.20893
ENSG00000116721    1   12816546   12891777    434      33  122265     -0.08267   -3.0254e-15     -0.08267
ENSG00000179172    1   12872261   12943578    351      26  114311      0.71214   -2.9976e-15      0.71214
ENSG00000120952    1   12881941   12956764    329      22  112702      0.77037   -2.9976e-15      0.77037
ENSG00000243073    1   12904045   12981025    213      20  108913      0.84929   -2.9976e-15      0.84929
ENSG00000187545    1   12917727   12993101    126      21   89771       1.4603   -3.1086e-15       1.4603
ENSG00000204495    1   13412414   13487656      3       1   17523      0.10233   -3.0254e-15      0.10233
ENSG00000162494    1   13766445   13875543    549      75  144951      -3.3291   -3.1086e-15      -3.3291
ENSG00000162493    1   13874960   13979452    563      76  145764      -1.6985   -3.1086e-15      -1.6985
ENSG00000116731    1   13991693   14186574    836      43  145639      -0.3297   -2.9976e-15      -0.3297
ENSG00000189337    1   14890200   15479539   2873     263  140778      -2.1047   -3.1086e-15      -2.1047
ENSG00000171729    1   15444028   15581976    859      51  149892      -1.0619   -3.1086e-15      -1.0619
ENSG00000142621    1   15538768   15761779   1091     114  141382     -0.30032   -2.9976e-15     -0.30032
ENSG00000142634    1   15701391   15791839    389      59  140515      0.36975   -2.9976e-15      0.36975
ENSG00000162438    1   15729935   15810737    334      58  141138      0.30475   -2.9976e-15      0.30475
ENSG00000142615    1   15748223   15833586    338      46  142192     -0.48888   -2.9976e-15     -0.48888
ENSG00000215704    1   15757404   15852895    407      48  144442     -0.53216   -2.9976e-15     -0.53216
ENSG00000132906    1   15782327   15888029    438      34  146050     -0.50651   -2.9976e-15     -0.50651
ENSG00000116138    1   15818308   15953874    576      19  149611     -0.15095   -3.0254e-15     -0.15095
ENSG00000116771    1   15863848   15946605    364      19  149142     0.086425   -3.0254e-15     0.086425
ENSG00000197312    1   15908995   16030539    460      19  146939      0.79757   -2.9976e-15      0.79757
ENSG00000215695    1   15951364   16023217    207      17  144579      0.97089   -2.9976e-15      0.97089
ENSG00000116786    1   15975827   16096264    417      37  143580       1.6918   -3.1086e-15       1.6918
ENSG00000162461    1   16027900   16102891    281      37  143420       1.5553   -3.1086e-15       1.5553
ENSG00000162460    1   16033917   16109477    286      41  140195       1.4567   -3.1086e-15       1.4567
ENSG00000162458    1   16048102   16148089    418      58  140350      0.95325   -2.9976e-15      0.95325
ENSG00000065526    1   16139359   16301955    525      35  144317      0.43115   -2.9976e-15      0.43115
ENSG00000116809    1   16233364   16337627    366      37  143119      0.91638   -2.9976e-15      0.91638
ENSG00000173641    1   16305523   16381089    519      31  147714       1.1572   -3.1086e-15       1.1572
ENSG00000186510    1   16310370   16395545    618      39  145426       1.0841   -3.1086e-15       1.0841
ENSG00000184908    1   16335272   16418803    543      39  143769      0.89159   -2.9976e-15      0.89159
ENSG00000185519    1   16349264   16435127    549      39  143065      0.68426   -2.9976e-15      0.68426
ENSG00000142627    1   16415832   16517582    377      43  143011    -0.022502   -3.0219e-15    -0.022502
ENSG00000142632    1   16489349   16574104    322      27  148839      0.37794   -2.9976e-15      0.37794
ENSG00000037637    1   16538334   16713949    525      25  145561       2.0643   -3.1086e-15       2.0643
ENSG00000055070    1   16644070   16759640    374      34  143025       1.9308   -3.1086e-15       1.9308
ENSG00000187144    1   16678612   16798919    437      53  143598       1.3995   -3.1086e-15       1.3995
ENSG00000157191    1   16732167   16821573    366      46  141346      0.37233   -2.9976e-15      0.37233
ENSG00000219481    1   16853814   16975057     40      16  114441      0.18157   -3.0254e-15      0.18157
ENSG00000058453    1   17031768   17334474    490      53  128631      -1.1766   -3.1086e-15      -1.1766
ENSG00000117122    1   17265997   17342330    245      44  138107      -0.7728   -2.9976e-15      -0.7728
ENSG00000159363    1   17277453   17373423    322      35  144120      -1.3867   -3.1086e-15      -1.3867
ENSG00000117118    1   17310217   17415665    476      29  147225      -2.7602   -3.1086e-15      -2.7602
ENSG00000117115    1   17358256   17480948    610      41  146033      -1.3055   -3.1086e-15      -1.3055
ENSG00000142623    1   17496621   17607500    647      83  139237     -0.35899   -2.9976e-15     -0.35899
ENSG00000142619    1   17540593   17645728    610      64  144558       1.2788   -3.1086e-15       1.2788
ENSG00000159339    1   17599690   17725499    788      52  148992      0.96889   -2.9976e-15      0.96889
ENSG00000179051    1   17698256   17801220    494      37  145155      0.58512   -2.9976e-15      0.58512
ENSG00000074964    1   17831330   18059369    836      89  134715       1.5244   -3.1086e-15       1.5244
ENSG00000117148    1   18046808   18188558    527      61  142576       0.9514   -2.9976e-15       0.9514
ENSG00000117154    1   18399240   18739977   1670     202  142172      -0.8748   -2.9976e-15      -0.8748
ENSG00000179023    1   18772424   18847478    432      55  145265      -1.8279   -3.1086e-15      -1.8279
ENSG00000009709    1   18922500   19110360    832     114  139699    -0.061246   -3.0254e-15    -0.061246
ENSG00000179002    1   19131093   19221176    630      66  144803    -0.046734   -3.0254e-15    -0.046734
ENSG00000159423    1   19162926   19264275    653      81  142096     -0.68227   -2.9976e-15     -0.68227
ENSG00000169991    1   19195775   19318180    670      68  142201      -1.2983   -3.1086e-15      -1.2983
ENSG00000127481    1   19366000   19571770    675      38  143940      -1.5593   -3.1086e-15      -1.5593
ENSG00000127463    1   19507158   19613046    461      35  150966      -2.0584   -3.1086e-15      -2.0584
ENSG00000053372    1   19543033   19621622    391      28  150493      -2.1768   -3.1086e-15      -2.1768
ENSG00000162482    1   19574052   19650744    393      38  150467      -1.6745   -3.1086e-15      -1.6745
ENSG00000053371    1   19595459   19673640    393      46  148455      -1.0932   -3.1086e-15      -1.0932
ENSG00000077549    1   19630267   19847066   1045      53  146629      0.99051   -2.9976e-15      0.99051
ENSG00000158747    1   19932048   20019945    364      49  145530     -0.66969   -2.9976e-15     -0.66969
ENSG00000158748    1   19956780   20041055    389      42  143614     -0.51157   -2.9976e-15     -0.51157
ENSG00000162542    1   19973706   20161438    882     111  143183     -0.95075   -2.9976e-15     -0.95075
ENSG00000178828    1   20105523   20176771    341      57  145129     -0.40408   -2.9976e-15     -0.40408
ENSG00000169914    1   20174006   20274438    424      53  148132      -2.3375   -3.1086e-15      -2.3375
ENSG00000188784    1   20211502   20285110    302      45  147235      -2.0148   -3.1086e-15      -2.0148
ENSG00000188257    1   20266925   20341932    362      61  145454      -1.6573   -3.1086e-15      -1.6573
ENSG00000127472    1   20319672   20452683    562      56  147959      -1.1768   -3.1086e-15      -1.1768
ENSG00000117215    1   20403432   20481050    294      79  145148     -0.40342   -2.9976e-15     -0.40342
ENSG00000158786    1   20430819   20511879    286      71  143379       0.3085   -2.9976e-15       0.3085
ENSG00000187980    1   20452746   20538917    278      56  143712      0.32578   -2.9976e-15      0.32578
ENSG00000162543    1   20477578   20557541    272      42  144418      0.72097   -2.9976e-15      0.72097
ENSG00000158816    1   20582412   20716387    612      52  147909      0.83341   -2.9976e-15      0.83341
ENSG00000162545    1   20773884   20847713    194      40  145031      0.15061   -3.0254e-15      0.15061
ENSG00000090432    1   20790943   20869654    254      29  146701      0.46321   -2.9976e-15      0.46321
ENSG00000183114    1   20843932   20916512    418      45  148238      0.63548   -2.9976e-15      0.63548
ENSG00000158825    1   20880441   20980401    573      38  150633      0.16733   -3.0254e-15      0.16733
ENSG00000158828    1   20924948   21013004    401      33  148059     -0.62702   -2.9976e-15     -0.62702
ENSG00000244038    1   20943270   21023000    364      47  147468     -0.82834   -2.9976e-15     -0.82834
ENSG00000117245    1   20955507   21079510    523      67  146799      -0.5982   -2.9976e-15      -0.5982
ENSG00000189410    1   21011225   21094330    363      43  147518      0.11551   -3.0254e-15      0.11551
ENSG00000127483    1   21034154   21148816    345      35  144363     0.023225   -3.0219e-15     0.023225
ENSG00000075151    1   21097963   21538377   1196      42  141191     -0.51411   -2.9976e-15     -0.51411
ENSG00000117298    1   21508740   21706997    782      75  143772     -0.91152   -2.9976e-15     -0.91152
ENSG00000142794    1   21731621   21846498    521      39  144526       0.1951   -3.0254e-15       0.1951
ENSG00000162551    1   21800858   21939905    666      70  148285       1.2318   -3.1086e-15       1.2318
ENSG00000076864    1   21887708   22030801    695      90  150292        1.375   -3.1086e-15        1.375
ENSG00000090686    1   21969791   22145099    738      62  149943       1.0689   -3.1086e-15       1.0689
ENSG00000142798    1   22113738   22298790    877      73  145585     -0.44235   -2.9976e-15     -0.44235
ENSG00000219073    1   22268514   22360135    739      46  144106     -0.80577   -2.9976e-15     -0.80577
ENSG00000142789    1   22293149   22374032    657      45  144319     -0.42579   -2.9976e-15     -0.42579
ENSG00000070831    1   22344120   22454437    493      41  148500      0.13589   -3.0254e-15      0.13589
ENSG00000162552    1   22408798   22505462    428      61  146903    -0.083843   -3.0254e-15    -0.083843
ENSG00000184677    1   22743344   22892650    432      56  141856     -0.96384   -2.9976e-15     -0.96384
ENSG00000070886    1   22855057   22965087    460      69  147577     -0.21828   -3.0254e-15     -0.21828
ENSG00000173372    1   22927999   23001101    316      35  147151      -1.1055   -3.1086e-15      -1.1055
ENSG00000159189    1   22935123   23009603    301      36  146446       -1.088   -3.1086e-15       -1.088
ENSG00000173369    1   22944255   23023031    306      42  144941     -0.85774   -2.9976e-15     -0.85774
ENSG00000133216    1   23002332   23276818    908     114  137534      0.21555   -3.0254e-15      0.21555
ENSG00000004487    1   23310941   23445182    266      22  139916     0.097071   -3.0254e-15     0.097071
ENSG00000169641    1   23375516   23539301    455      36  145529     -0.13866   -3.0254e-15     -0.13866
ENSG00000179546    1   23481993   23556222    310      21  147888     -0.39356   -2.9976e-15     -0.39356
ENSG00000125944    1   23595264   23705829    248      38  139036      0.93964   -2.9976e-15      0.93964
ENSG00000125945    1   23650941   23730935    239      38  142125      0.44179   -2.9976e-15      0.44179
ENSG00000204219    1   23672554   23786233    390      54  136293     -0.32688   -2.9976e-15     -0.32688
ENSG00000088280    1   23720056   23846061    459      41  135461      -1.4699   -3.1086e-15      -1.4699
ENSG00000007968    1   23797922   23892712    309      44  142499      -2.8094   -3.1086e-15      -2.8094
ENSG00000117318    1   23849409   23921285    189      40  140667      -2.1176   -3.1086e-15      -2.1176
ENSG00000197880    1   23872985   24002058    406      70  142773     -0.94582   -2.9976e-15     -0.94582
ENSG00000142676    1   23983269   24057915    231      40  141289      0.18693   -3.0254e-15      0.18693
ENSG00000057757    1   24069895   24149722    130      40  124345     -0.13509   -3.0254e-15     -0.13509
ENSG00000011009    1   24082460   24157029    133      33  124855       -0.423   -2.9976e-15       -0.423
ENSG00000117308    1   24087089   24162271    133      29  124779     -0.33338   -2.9976e-15     -0.33338
ENSG00000117305    1   24093375   24200110    247      28  131351      0.23978   -3.0254e-15      0.23978
ENSG00000179163    1   24136567   24229784    406      26  132345      0.28611   -2.9976e-15      0.28611
ENSG00000188822    1   24162016   24320549    441      31  124562      0.30621   -2.9976e-15      0.30621
ENSG00000189266    1   24250599   24324952     30      11  113873     0.076281   -3.0254e-15     0.076281
ENSG00000188529    1   24256294   24342417     25       9  126922       0.3663   -2.9976e-15       0.3663
ENSG00000142661    1   24347525   24473665    492      58  144921      0.43334   -2.9976e-15      0.43334
ENSG00000142677    1   24411261   24504611    392      54  144286     -0.01163   -3.0219e-15     -0.01163
ENSG00000185436    1   24445647   24549449    472      74  138164     -0.17704   -3.0254e-15     -0.17704
ENSG00000158055    1   24610812   24725972    460      55  146450     -0.91876   -2.9976e-15     -0.91876
ENSG00000001460    1   24648489   24778424    497      41  145027     -0.78786   -2.9976e-15     -0.78786
ENSG00000001461    1   24707284   24834466    456      47  142952      -1.3378   -3.1086e-15      -1.3378
ENSG00000117602    1   24794387   24902530    456      50  150080      -1.3067   -3.1086e-15      -1.3067
ENSG00000184454    1   24847602   24970819    560      54  150385      -1.5247   -3.1086e-15      -1.5247
ENSG00000133226    1   24923207   25034758    305      29  146249     -0.34341   -2.9976e-15     -0.34341
ENSG00000169504    1   25036848   25205815    448      40  137018      -1.2296   -3.1086e-15      -1.2296
ENSG00000020633    1   25191002   25326612    521      62  138191     -0.78776   -2.9976e-15     -0.78776
ENSG00000117614    1   25514170   25593993    131      49  107308     -0.34424   -2.9976e-15     -0.34424
ENSG00000187010    1   25563884   25691936    262      42  101550      0.32017   -2.9976e-15      0.32017
ENSG00000183726    1   25629408   25723852    208      27  102861      0.30915   -2.9976e-15      0.30915
ENSG00000188672    1   25653740   25791683    314      20  113329      0.21385   -3.0254e-15      0.21385
ENSG00000157978    1   25835071   25930377    254      37  111559      -1.0596   -3.1086e-15      -1.0596
ENSG00000117643    1   25908959   26147698    647      52  121947       1.5362   -3.1086e-15       1.5362
ENSG00000117640    1   26110131   26194432    235      15  145932      0.37301   -2.9976e-15      0.37301
ENSG00000127423    1   26123414   26220903    256      15  145133      0.18599   -3.0254e-15      0.18599
ENSG00000182749    1   26152701   26232744    188      17  145239      0.14313   -3.0254e-15      0.14313
ENSG00000117632    1   26175672   26268482    187      26  138346     -0.37187   -2.9976e-15     -0.37187
ENSG00000158006    1   26251258   26359648    305      25  141574       1.9956   -3.1086e-15       1.9956
ENSG00000158008    1   26311375   26397955    251      34  135346         1.17   -3.1086e-15         1.17
ENSG00000158014    1   26328743   26407624    238      31  135749      0.76632   -2.9976e-15      0.76632
ENSG00000158022    1   26342795   26429927    270      25  131341      0.70311   -2.9976e-15      0.70311
ENSG00000175087    1   26402664   26487034    250      18  135398      0.65115   -2.9976e-15      0.65115
ENSG00000197245    1   26450511   26524119    251      35  144410       1.1009   -3.1086e-15       1.1009
ENSG00000142684    1   26461362   26533551    267      28  145534       1.2289   -3.1086e-15       1.2289
ENSG00000142675    1   26468894   26551377    344      38  147019       0.9793   -2.9976e-15       0.9793
ENSG00000188782    1   26482052   26564459    364      38  147927      0.89785   -2.9976e-15      0.89785
ENSG00000130695    1   26525691   26640299    479      25  149826   -0.0065008   -3.0228e-15   -0.0065008
ENSG00000142669    1   26570667   26643007    278      18  150556     -0.04247   -3.0254e-15     -0.04247
ENSG00000158062    1   26572819   26679854    419      28  150028      0.35039   -2.9976e-15      0.35039
