# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING (set)
# _SET1_  NGENES = 24
# _SET1_  P-VALUE = 2.12982e-08
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000104870    19   49975073   50064590     27       4  204402       1.1965     0.050982   -6.6613e-16       1.1965
_SET1_   ENSG00000100426    22   50212490   50318726     72       5  204402      -0.2688      0.42696   -7.2164e-16      -0.2688

# _SET2_  VARIABLE = LEE_LIVER_CANCER_ACOX1_UP (set)
# _SET2_  NGENES = 62
# _SET2_  P-VALUE = 1.4695e-07
_SET2_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000049247     1    7868143    7948572     59      13  204402      0.93562     0.072327   -7.7716e-16      0.93562
_SET2_   ENSG00000162409     1   57075995   57216008     71      11  204402        0.822       0.0856   -7.7716e-16        0.822
_SET2_   ENSG00000162433     1   65578232   65732828    114      18  204402       3.4712   3.0599e-05   -8.8818e-16       3.4712
_SET2_   ENSG00000197956     1  153472075  153543720     22       3  204402       1.8071      0.01577   -6.6613e-16       1.8071
_SET2_   ENSG00000242252     1  156176753  156248112     41       8  204402        4.064    2.127e-06   -8.8818e-16        4.064
_SET2_   ENSG00000143196     1  168629697  168733502    122      18  204402       -1.466      0.81809   -6.6613e-16       -1.466
_SET2_   ENSG00000143772     1  226784391  226962024    128      24  204402      0.26245      0.21273   -7.2164e-16      0.26245
_SET2_   ENSG00000134313     2    8830408    9012760    122      20  204402       -2.039      0.93618   -8.8818e-16       -2.039
_SET2_   ENSG00000143933     2   47352221   47438740     73      13  204402      0.56073      0.14159   -7.7716e-16      0.56073
_SET2_   ENSG00000138081     2   47981455   48167932     67      11  204402      0.78738     0.096456   -7.7716e-16      0.78738
_SET2_   ENSG00000163017     2   74084441   74181992    124      20  204402       1.2156     0.040379   -6.6613e-16       1.2156
_SET2_   ENSG00000115594     2  102646004  102831334    282      27  204402       6.4023   1.2831e-12   -8.8818e-16       6.4023
_SET2_   ENSG00000125538     2  113552328  113629480     58       9  204402       3.8257    6.436e-06   -8.8818e-16       3.8257
_SET2_   ENSG00000233608     2  239721673  239830893     19       3  204402     -0.96105      0.67847   -7.7716e-16     -0.96105
_SET2_   ENSG00000179934     3   39336197   39410171     39       9  204402       1.0871     0.054944   -6.6613e-16       1.0871
_SET2_   ENSG00000213672     3   48666364   48758797     37       3  204402       3.9435   5.4788e-06   -8.8818e-16       3.9435
_SET2_   ENSG00000068028     3   50332219   50413411     12       3  204402      0.64071      0.12899   -7.7716e-16      0.64071
_SET2_   ENSG00000163930     3   52400029   52479366     26       5  204402      -1.0305      0.71584   -6.6613e-16      -1.0305
_SET2_   ENSG00000172752     3  130029359  130238688    199      19  204402       1.5928     0.016948   -6.6613e-16       1.5928
_SET2_   ENSG00000172061     3  194040976  194125472     48      10  204402      -1.1949       0.7479   -6.6613e-16      -1.1949
_SET2_   ENSG00000166278     6   31830562   31948449     97      16  204402       4.4883   2.9641e-07   -8.8818e-16       4.4883
_SET2_   ENSG00000179344     6   32592244   32671160    118      14  204402       6.0401   2.2034e-11   -8.8818e-16       6.0401
_SET2_   ENSG00000112062     6   35960488   36114013    115      17  204402       1.5677     0.018521   -6.6613e-16       1.5677
_SET2_   ENSG00000112640     6   42917237   43015080     42       7  204402      0.30146      0.20734   -7.2164e-16      0.30146
_SET2_   ENSG00000119899     6   74268102   74398878    121      10  204402     -0.29052       0.4186   -7.2164e-16     -0.29052
_SET2_   ENSG00000196911     6  116967350  117098029     85      11  204402      0.12353      0.25253   -7.3552e-16      0.12353
_SET2_   ENSG00000071242     6  166787852  167354939    759      98  204402      -0.5522      0.49444   -7.7716e-16      -0.5522
_SET2_   ENSG00000106565     7  150453373  150533448     97      18  204402     -0.47516      0.47349   -7.2164e-16     -0.47516
_SET2_   ENSG00000134013     8   23119702   23317841    220      33  204402       1.4105     0.025218   -6.6613e-16       1.4105
_SET2_   ENSG00000147669     8  101127812  101201230     47       3  204402     -0.42559      0.47085   -7.2164e-16     -0.42559
_SET2_   ENSG00000119125     9   74694511   74907109    184      23  204402     -0.71433      0.56232   -7.7716e-16     -0.71433
_SET2_   ENSG00000173876    10      57828     155103     22       5  204402      0.55057      0.14528   -7.7716e-16      0.55057
_SET2_   ENSG00000078114    10   21033902   21498116    442      46  204402       1.1976      0.03584   -6.6613e-16       1.1976
_SET2_   ENSG00000196932    10   63131401   63248208    112      13  204402      0.24493      0.22089   -7.2164e-16      0.24493
_SET2_   ENSG00000185627    11     201546     287983    106      17  204402      -1.3897      0.80479   -6.6613e-16      -1.3897
_SET2_   ENSG00000177105    11    3813208    3897213     68      15  204402      0.39268      0.17688   -7.2164e-16      0.39268
_SET2_   ENSG00000135363    11   33845122   33948836     88      21  204402      0.81064     0.089037   -7.7716e-16      0.81064
_SET2_   ENSG00000180210    11   46705730   46796056     33       6  204402       4.2917    1.134e-06   -8.8818e-16       4.2917
_SET2_   ENSG00000149136    11   57058459   57138351     40       7  204402       1.6662     0.013916   -6.6613e-16       1.6662
_SET2_   ENSG00000006118    11   60656935   60739631     50       8  204402      0.70889       0.1067   -7.7716e-16      0.70889
_SET2_   ENSG00000139220    12   81617045   82188332    462      45  204402     -0.66543      0.51873   -7.7716e-16     -0.66543
_SET2_   ENSG00000135100    12  121381346  121475315     75      13  204402       7.1499   7.6052e-15   -8.8818e-16       7.1499
_SET2_   ENSG00000198033    13   19712910   19790992     88      12  204402      -1.2754      0.77984   -6.6613e-16      -1.2754
_SET2_   ENSG00000132964    13   26793276   27014375    245      16  204402       1.5752      0.01649   -6.6613e-16       1.5752
_SET2_   ENSG00000170345    14   75710477   75783933     39      13  204402       2.0558    0.0048319   -8.8818e-16       2.0558
_SET2_   ENSG00000197119    14  100722448  100807884     34       8  204402       -1.637      0.86459   -6.6613e-16       -1.637
_SET2_   ENSG00000137841    15   40535377   40635136     63      19  204402       3.3095   6.1402e-05   -8.8818e-16       3.3095
_SET2_   ENSG00000108797    17   40799631   40886832     23       4  204402     -0.12615      0.34626   -7.2164e-16     -0.12615
_SET2_   ENSG00000134265    18   10490902   10587758     99       8  204402     -0.20825      0.36773   -7.2164e-16     -0.20825
_SET2_   ENSG00000079999    19   10561796   10649417     25       8  204402       1.2198     0.040215   -6.6613e-16       1.2198
_SET2_   ENSG00000129351    19   10729937   10838093     30       4  204402     -0.33595      0.42831   -7.2164e-16     -0.33595
_SET2_   ENSG00000104814    19   39043281   39144522     39       8  204402     -0.50894      0.51599   -7.7716e-16     -0.50894
_SET2_   ENSG00000169136    19   50396959   50472192     38      10  204402      -1.0972      0.71049   -6.6613e-16      -1.0972
_SET2_   ENSG00000130725    19   59032079   59105327     20       5  204402       1.0346     0.059156   -6.6613e-16       1.0346
_SET2_   ENSG00000132646    20    5060599    5142272     47       7  204402      0.78239     0.093965   -7.7716e-16      0.78239
_SET2_   ENSG00000077984    20   24894866   24975564    133       8  204402       1.4025     0.026856   -6.6613e-16       1.4025
_SET2_   ENSG00000087586    20   54909445   55002393     79      17  204402      0.19583      0.24054   -7.2164e-16      0.19583
_SET2_   ENSG00000101182    20   60676791   60753496     51       4  204402      -0.6132      0.57712   -7.7716e-16      -0.6132
_SET2_   ENSG00000205927    21   34363153   34436504     72      15  204402     -0.77785      0.59194   -7.7716e-16     -0.77785
_SET2_   ENSG00000159216    21   36125098   37411965   1224     135  204402     -0.90609      0.60196   -7.7716e-16     -0.90609
_SET2_   ENSG00000197381    21   46458768   46681478    221      22  204402       2.2474    0.0024142   -8.8818e-16       2.2474
_SET2_   ENSG00000160310    21   48020079   48120036     56      12  204402       2.0644    0.0048162   -8.8818e-16       2.0644
