# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION (set)
# _SET1_  NGENES = 51
# _SET1_  P-VALUE = 1.15249e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000135250     7  104716151  105074755    630      21  127227       5.8573   2.5053e-13   -1.7764e-15       5.8573
_SET1_   ENSG00000104763     8   17878934   17977494    506      36  129560      0.28219     0.079139   -2.0539e-15      0.28219
_SET1_   ENSG00000164919     8  100850428  100941290    141      16  129449       1.3315     0.017035   -1.9984e-15       1.3315
_SET1_   ENSG00000165140     9   97330415   97437531    392      26  129453      -1.6757      0.72716   -1.9984e-15      -1.6757
_SET1_   ENSG00000136869     9  120431610  120514149    215      27  128964     -0.84277      0.42906   -1.9984e-15     -0.84277
_SET1_   ENSG00000095321     9  131822089  131908468    143       6  127495       2.4505   0.00026204   -2.2204e-15       2.4505
_SET1_   ENSG00000170312    10   62503089   62589610    287      27  127000       -0.668      0.29966   -1.9984e-15       -0.668
_SET1_   ENSG00000171206    10  104369253  104453164    165      22  127217       4.2821   3.7361e-08   -1.7764e-15       4.2821
_SET1_   ENSG00000149269    11   76997752   77220680    486      21  126034       -2.609      0.90407   -2.2204e-15       -2.609
_SET1_   ENSG00000149294    11  112796997  113184158   1096      57  127341       3.3115   3.3237e-07   -2.2204e-15       3.3115
_SET1_   ENSG00000110944    12   56697663   56769193     77       7  128681      0.86247     0.083629   -1.9984e-15      0.86247
_SET1_   ENSG00000127324    12   71483865   71870678   1081      64  128494      0.27547     0.028923   -2.0539e-15      0.27547
_SET1_   ENSG00000197651    12   91264399   91383953    303      26  128533    -0.079152      0.17547   -2.0539e-15    -0.079152
_SET1_   ENSG00000179295    12  112821155  112982717    200      17  123211     -0.76158      0.43738   -1.9984e-15     -0.76158
_SET1_   ENSG00000133107    13   38175773   38479562    945      64  128149       4.1221   6.8655e-09   -1.7764e-15       4.1221
_SET1_   ENSG00000184226    13   66841967   67839468   2250     136  127763       2.2489   1.3767e-06   -2.2204e-15       2.2489
_SET1_   ENSG00000176165    14   29200050   29273870    164      25  129748       1.2562      0.01413   -1.9984e-15       1.2562
_SET1_   ENSG00000100567    14   58676549   58773730    159      16  126125     -0.08887      0.14969   -2.0539e-15     -0.08887
_SET1_   ENSG00000125952    14   65437892   65604413    379      33  126801       1.7869    0.0013849   -1.9984e-15       1.7869
_SET1_   ENSG00000078304    14  102193135  102429326    710      51  126320     -0.31238       0.1735   -2.0539e-15     -0.31238
_SET1_   ENSG00000051180    15   40951972   41059354    214      16  127107     -0.24656      0.17619   -2.0539e-15     -0.24656
_SET1_   ENSG00000013364    16   29796715   29894355     85      10  127660       2.4151    0.0003888   -2.2204e-15       2.4151
_SET1_   ENSG00000102879    16   30159148   30235397     52       8  127842       3.2049   9.9665e-06   -2.2204e-15       3.2049
_SET1_   ENSG00000205423    16   50023321   50105999    210      18  128455      -0.6607       0.3976   -1.9984e-15      -0.6607
_SET1_   ENSG00000172831    16   66933347   67013999    106      19  127289       1.9059     0.003579   -1.9984e-15       1.9059
_SET1_   ENSG00000166451    16   81005103   81101719    341      13  129827     -0.46632      0.33986   -2.0539e-15     -0.46632
_SET1_   ENSG00000185262    17   74226283   74302375    222      22  128611    -0.048721      0.16325    -2.047e-15    -0.048721
_SET1_   ENSG00000085415    18   12912132   13022535    290      26  129288     -0.14462       0.1925   -2.0539e-15     -0.14462
_SET1_   ENSG00000053747    18   21234407   21570030    558      20  127620     -0.79166      0.33149   -1.9984e-15     -0.79166
_SET1_   ENSG00000105576    19   12775008   12869825    142      10  106898      0.34713       0.2207   -2.0539e-15      0.34713
_SET1_   ENSG00000105202    19   40290098   40372054    257      26  129078      -0.0681      0.16454   -2.0539e-15      -0.0681
_SET1_   ENSG00000125871    20   17914556   18006765    309      16  129274      -1.5664      0.70773   -1.9984e-15      -1.5664
_SET1_   ENSG00000100031    22   24944718   25059972    151      25  120624      0.87899     0.021753   -1.9984e-15      0.87899
_SET1_   ENSG00000100162    22   42299725   42378168    198      19  127343       5.9076   1.8727e-12   -1.7764e-15       5.9076
